"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.042699892E1,-5.493576050E-2,2.980751495E0,8.589737549E0,9.092386297E0
3.043704092E1,-1.151106262E-1,2.922073517E0,8.313861237E0,8.813174953E0
3.044708292E1,-1.616638184E-1,2.889890442E0,8.034841461E0,8.540273957E0
3.045712492E1,-3.062631226E-1,2.949017487E0,7.794740753E0,8.339573409E0
3.046716692E1,-4.905299377E-1,3.023861847E0,7.517517242E0,8.117722931E0
3.047720892E1,-6.527925110E-1,3.063379669E0,7.262896729E0,7.909494418E0
3.048725092E1,-7.900570679E-1,3.072360992E0,7.104376373E0,7.780472729E0
3.049729192E1,-9.819580078E-1,3.093467102E0,7.008874969E0,7.723866168E0
3.050733392E1,-1.127305756E0,3.104843445E0,6.995253296E0,7.735918805E0
3.051737592E1,-1.140777740E0,3.100801849E0,6.985972595E0,7.727881926E0
3.052741792E1,-9.882449341E-1,3.088677063E0,7.038663025E0,7.749795560E0
3.053745992E1,-7.384144592E-1,3.077151031E0,7.189698944E0,7.855309370E0
3.054750192E1,-6.111790466E-1,3.095113678E0,7.380552063E0,8.026569458E0
3.055754392E1,-5.731581116E-1,3.185825043E0,7.514523468E0,8.182056855E0
3.056758592E1,-6.379733276E-1,3.333418121E0,7.681725769E0,8.398071036E0
3.057762792E1,-7.767347717E-1,3.494183807E0,7.764503632E0,8.549862808E0
3.058766992E1,-9.135502625E-1,3.675606537E0,7.813152466E0,8.682742018E0
3.059771192E1,-1.056652679E0,3.828738098E0,7.841144257E0,8.789726592E0
3.060775392E1,-1.176852722E0,3.942052460E0,7.968229980E0,8.967577652E0
3.061779592E1,-1.136736145E0,4.011058960E0,8.188571777E0,9.188768731E0
3.062783692E1,-1.086141357E0,3.964056702E0,8.539891205E0,9.477509714E0
3.063787892E1,-1.008602600E0,3.787124634E0,8.951235809E0,9.771602464E0
3.064792092E1,-9.711804199E-1,3.636986847E0,9.268276520E0,1.000359007E1
3.065796292E1,-9.922865295E-1,3.572770386E0,9.575737152E0,1.026859595E1
3.066800492E1,-9.871971130E-1,3.541934509E0,9.791288910E0,1.045892904E1
3.067805096E1,-1.037342834E0,3.508404236E0,9.936636658E0,1.058875481E1
3.068809296E1,-1.122964783E0,3.536246338E0,1.003213806E1,1.069625552E1
3.069813496E1,-1.175804901E0,3.627855835E0,1.007929001E1,1.077663872E1
3.070817696E1,-1.137035522E0,3.750899963E0,1.004126907E1,1.077910873E1
3.071821896E1,-1.043330383E0,3.847149811E0,1.007075775E1,1.083094002E1
3.072826096E1,-1.009650421E0,3.878584442E0,1.020413040E1,1.096298721E1
3.073830296E1,-1.003213806E0,3.865411835E0,1.026116180E1,1.101087136E1
3.074834496E1,-1.063388672E0,3.869004364E0,1.020428009E1,1.096482204E1
3.075838696E1,-1.443747711E0,4.077820129E0,9.970316620E0,1.086831348E1
3.076842796E1,-2.151326294E0,4.782105560E0,9.540260925E0,1.088638218E1
3.077846996E1,-2.557282104E0,5.334906006E0,9.511820068E0,1.120159073E1
3.078851196E1,-2.315983887E0,5.184768219E0,1.000264938E1,1.150211274E1
3.079855396E1,-1.524878998E0,4.381987610E0,1.047746201E1,1.145880803E1
3.080859596E1,-8.678952026E-1,3.563040619E0,1.111289062E1,1.170234329E1
3.081863796E1,-5.712121582E-1,3.136128387E0,1.142529099E1,1.186165497E1
3.082867996E1,-7.030879211E-1,2.876867523E0,1.148950745E1,1.186505292E1
3.083872196E1,-9.848020935E-1,2.707719269E0,1.143981079E1,1.179706954E1
3.084876396E1,-1.338815918E0,2.580034790E0,1.103295685E1,1.140943226E1
3.085880596E1,-1.665436707E0,2.600093079E0,1.043974045E1,1.088679678E1
3.086884796E1,-1.950893097E0,2.942281494E0,1.012015503E1,1.071823409E1
3.087888996E1,-1.728605347E0,3.324736176E0,9.825867004E0,1.051615944E1
3.088893196E1,-1.220711517E0,3.437451782E0,9.589358826E0,1.025972778E1
3.089897396E1,-7.235952759E-1,3.360960846E0,9.585167542E0,1.018307835E1
3.090901496E1,-4.034111023E-1,3.233875122E0,9.729617157E0,1.026090341E1
3.091905696E1,-2.302212524E-1,3.074905701E0,1.001686981E1,1.048073126E1
3.092909896E1,-6.391708374E-2,2.740950165E0,1.011356873E1,1.047860513E1
3.093914096E1,-3.951782227E-2,2.377356262E0,1.013976425E1,1.041480694E1
3.094918296E1,-1.040336609E-1,2.229164429E0,9.993668060E0,1.023979484E1
3.095922496E1,-1.077758789E-1,2.201921082E0,9.610464935E0,9.860076489E0
3.096926696E1,-1.273851013E-1,2.193837891E0,9.270072784E0,9.526982790E0
3.097930896E1,-9.610015869E-2,2.221530304E0,8.860374756E0,9.135133986E0
3.098935096E1,-3.143463135E-3,2.272125092E0,8.508755951E0,8.806900144E0
3.099939296E1,1.056802368E-1,2.290686493E0,8.119714966E0,8.437309053E0
3.100943496E1,1.589694214E-1,2.284549255E0,7.878267059E0,8.204360331E0
3.101947696E1,5.942642212E-2,2.317480774E0,7.630532227E0,7.974915090E0
3.102951896E1,-1.254391479E-1,2.418820038E0,7.347620544E0,7.736533657E0
3.103956096E1,-2.604583740E-1,2.512076111E0,7.086713104E0,7.523288348E0
3.104960196E1,-3.513194275E-1,2.549049225E0,6.875951385E0,7.341647277E0
3.105964396E1,-3.915856934E-1,2.562521210E0,6.695426788E0,7.179734966E0
3.106968596E1,-4.213737488E-1,2.614612885E0,6.608008575E0,7.118955942E0
3.107972796E1,-3.532653809E-1,2.675236816E0,6.660549316E0,7.186418138E0
3.108976996E1,-1.992356873E-1,2.708018646E0,6.836283875E0,7.355802951E0
3.109981196E1,-2.305206299E-2,2.654879150E0,7.144942017E0,7.622277292E0
3.110985396E1,8.622070312E-2,2.567161560E0,7.546407166E0,7.971575352E0
3.111989596E1,7.963439941E-2,2.480491791E0,7.853269043E0,8.236080125E0
3.112993796E1,8.831634521E-3,2.438279572E0,8.190368042E0,8.545607874E0
3.113997996E1,-6.780899048E-2,2.466870117E0,8.348738708E0,8.705830475E0
3.115002196E1,-9.849517822E-2,2.519410858E0,8.347840576E0,8.720296707E0
3.116006396E1,-1.448986816E-1,2.650388489E0,8.340206451E0,8.752405293E0
3.117010596E1,-2.695893860E-1,2.946622467E0,8.242310028E0,8.757336182E0
3.118014796E1,-3.864962769E-1,3.336411896E0,8.125552826E0,8.792362165E0
3.119018896E1,-3.845503235E-1,3.609743500E0,8.089328156E0,8.866530161E0
3.120023096E1,-3.990701294E-1,3.764521637E0,8.161627808E0,8.996835477E0
3.121027296E1,-3.567082214E-1,3.886218567E0,8.314759369E0,9.185050836E0
3.122031496E1,-2.469863892E-1,3.913162537E0,8.498577118E0,9.359468807E0
3.123035696E1,-1.785786438E-1,3.863316193E0,8.690178680E0,9.511903481E0
3.124039896E1,-2.441423035E-1,3.846850433E0,8.880133667E0,9.680632090E0
3.125044096E1,-4.197271729E-1,3.910168762E0,9.059161377E0,9.875930108E0
3.126048296E1,-5.605842590E-1,3.928281097E0,9.286388855E0,1.009864669E1
3.127052496E1,-6.185137939E-1,3.828588409E0,9.590406647E0,1.034488029E1
3.128056696E1,-5.803431702E-1,3.715872803E0,9.866881714E0,1.055934958E1
3.129060896E1,-6.080355835E-1,3.668870544E0,1.002480331E1,1.069238046E1
3.130065096E1,-8.226892090E-1,3.766467590E0,1.019020935E1,1.089511185E1
3.131069296E1,-1.274449768E0,4.263583832E0,1.015024246E1,1.108286025E1
3.132073496E1,-1.675166473E0,5.002447357E0,1.008452911E1,1.138105398E1
3.133077696E1,-1.730551300E0,5.229076080E0,1.029723679E1,1.167780501E1
3.134081796E1,-1.271006927E0,4.687651978E0,1.041743683E1,1.149402148E1
3.135085996E1,-5.945635986E-1,3.982917480E0,1.091320587E1,1.163250618E1
3.136090196E1,3.592529297E-3,3.480711823E0,1.155058044E1,1.206363446E1
3.137094396E1,5.231620789E-1,2.829416199E0,1.181328415E1,1.215865852E1
3.138098596E1,6.439608765E-1,2.187850342E0,1.243389359E1,1.264132447E1
3.139102796E1,5.270539856E-1,1.811682587E0,1.273162445E1,1.287067368E1
3.140106996E1,2.438429260E-1,1.663640442E0,1.238150253E1,1.249514961E1
3.141111196E1,-5.224136353E-2,1.841620331E0,1.172197403E1,1.186587417E1
3.142115396E1,-4.056564331E-1,2.235750732E0,1.077968353E1,1.101656551E1
3.143119596E1,-6.677613831E-1,2.703078918E0,1.038660095E1,1.075332601E1
3.144123796E1,-4.754113770E-1,2.994522858E0,1.002091141E1,1.046956774E1
3.145127996E1,-1.922003174E-1,3.161126404E0,9.659263458E0,1.016518724E1
3.146132196E1,9.490264893E-2,3.295247498E0,9.256900177E0,9.826386084E0
3.147136396E1,3.629951477E-1,3.328927460E0,9.022038574E0,9.623445513E0
3.148140496E1,6.134243774E-1,3.201841736E0,9.118587799E0,9.683838259E0
3.149144696E1,7.026388550E-1,2.900668030E0,9.196875000E0,9.669027156E0
3.150148896E1,5.255570984E-1,2.643353119E0,9.222322083E0,9.608056545E0
3.151153096E1,3.269201660E-1,2.512525177E0,9.122928772E0,9.468235788E0
3.152157296E1,9.340576172E-2,2.415975952E0,8.968749390E0,9.288925129E0
3.153161496E1,-2.963836670E-2,2.333048401E0,8.651708679E0,8.960806679E0
3.154165696E1,-1.118174744E-1,2.287992096E0,8.232280884E0,8.545048831E0
3.155169896E1,-2.552192688E-1,2.325114899E0,7.976612549E0,8.312499258E0
3.156174096E1,-3.643423462E-1,2.406246185E0,7.763006744E0,8.135541762E0
3.157178296E1,-4.561015320E-1,2.461930389E0,7.574398956E0,7.977508972E0
3.158182496E1,-5.113366699E-1,2.476899261E0,7.450007629E0,7.867598669E0
3.159186696E1,-5.749543762E-1,2.496358795E0,7.355404358E0,7.788732441E0
3.160190896E1,-6.101312256E-1,2.496059418E0,7.347919922E0,7.784246907E0
3.161195096E1,-6.071374512E-1,2.462529144E0,7.360344086E0,7.785071016E0
3.162199296E1,-5.373825073E-1,2.388133850E0,7.380851440E0,7.776177160E0
3.163203396E1,-4.264631653E-1,2.338586884E0,7.408992920E0,7.781004789E0
3.164207596E1,-3.537144470E-1,2.369422760E0,7.486980743E0,7.860926076E0
3.165211796E1,-2.868035889E-1,2.446063385E0,7.581434326E0,7.971425771E0
3.166215996E1,-3.291654968E-1,2.498903503E0,7.692653046E0,8.095046604E0
3.167219804E1,-4.887336731E-1,2.548749847E0,7.802823944E0,8.223080195E0
3.168224004E1,-6.792874146E-1,2.640808411E0,7.906109161E0,8.363125165E0
3.169228204E1,-8.366102600E-1,2.766097870E0,8.073910217E0,8.575502338E0
3.170232404E1,-9.123527527E-1,2.861599274E0,8.299491119E0,8.826250098E0
3.171236604E1,-9.113049316E-1,2.929857330E0,8.495733032E0,9.032830144E0
3.172240804E1,-8.476872253E-1,3.021766205E0,8.591533813E0,9.146808071E0
3.173245004E1,-7.761360168E-1,3.142265625E0,8.713979187E0,9.295679300E0
3.174249204E1,-7.744894409E-1,3.268303528E0,8.888815613E0,9.502246305E0
3.175253404E1,-7.884104919E-1,3.359314270E0,8.975485382E0,9.615920201E0
3.176257604E1,-7.708969116E-1,3.442092133E0,9.075327759E0,9.736727080E0
3.177261804E1,-8.467890930E-1,3.553909607E0,9.200766907E0,9.899567512E0
3.178265904E1,-9.497749329E-1,3.684288483E0,9.289532318E0,1.003849913E1
3.179270104E1,-1.035845947E0,3.820654907E0,9.408834229E0,1.020767076E1
3.180274304E1,-1.156345367E0,3.988605652E0,9.529034271E0,1.039464303E1
3.181278504E1,-1.269360352E0,4.160448303E0,9.646689606E0,1.058202373E1
3.182282704E1,-1.258433075E0,4.237088928E0,9.786349182E0,1.073821245E1
3.183286904E1,-1.044976959E0,4.195924530E0,9.928104401E0,1.082889729E1
3.184291104E1,-8.665480042E-1,4.060456238E0,1.005998016E1,1.088307912E1
3.185295304E1,-8.345146179E-1,3.997137909E0,1.006222549E1,1.085918542E1
3.186299504E1,-1.105151825E0,4.249213715E0,9.929750977E0,1.085712357E1
3.187303704E1,-1.507365417E0,4.639901276E0,9.935439148E0,1.106859455E1
3.188307904E1,-1.736239471E0,4.675078125E0,1.023017624E1,1.138101001E1
3.189312104E1,-1.580263824E0,4.297114105E0,1.055275543E1,1.150317654E1
3.190316304E1,-1.296454010E0,3.794609070E0,1.107756409E1,1.178101342E1
3.191320504E1,-9.228309631E-1,3.406316528E0,1.138921600E1,1.192345799E1
3.192324704E1,-8.225395203E-1,3.112327881E0,1.130928223E1,1.175852969E1
3.193328804E1,-8.066725159E-1,3.031346283E0,1.120225479E1,1.163315491E1
3.194333004E1,-1.012494507E0,3.001558228E0,1.091889404E1,1.136911360E1
3.195337204E1,-1.382674713E0,2.911595306E0,1.045905029E1,1.094444652E1
3.196341404E1,-1.578317871E0,2.793790283E0,9.921069031E0,1.042707831E1
3.197345604E1,-1.667083282E0,2.620001678E0,9.306896210E0,9.811314516E0
3.198349804E1,-1.756148071E0,2.367626495E0,8.772507477E0,9.254544759E0
3.199354004E1,-1.850451965E0,2.091151428E0,8.572822723E0,9.016117580E0
3.200358204E1,-2.031874695E0,1.899100800E0,8.514593811E0,8.957310221E0
3.201362404E1,-2.201322327E0,1.792073364E0,8.677305450E0,9.129785146E0
3.202366604E1,-2.099384308E0,1.697619781E0,8.911119232E0,9.311142431E0
3.203370804E1,-1.817221069E0,1.596579895E0,9.019344177E0,9.338090231E0
3.204375004E1,-1.478924561E0,1.559756470E0,9.246272278E0,9.492818819E0
3.205379204E1,-1.141376495E0,1.604663086E0,9.407037964E0,9.610933731E0
3.206383404E1,-8.722361755E-1,1.636696472E0,9.489516449E0,9.669048233E0
3.207387604E1,-6.848258972E-1,1.581760712E0,9.651180267E0,9.803888719E0
3.208391804E1,-5.477110291E-1,1.475631409E0,9.829309845E0,9.954537029E0
3.209395904E1,-5.683680725E-1,1.374741211E0,9.810299377E0,9.922445744E0
3.210400104E1,-5.954617310E-1,1.318308563E0,9.765093384E0,9.871654417E0
3.211404304E1,-6.629713440E-1,1.359023895E0,9.626032562E0,9.744074088E0
3.212408504E1,-7.978408813E-1,1.406475220E0,9.318422241E0,9.457680248E0
3.213412704E1,-1.021625519E0,1.438957672E0,8.967551880E0,9.139546192E0
3.214416904E1,-1.312919769E0,1.564396820E0,8.500074005E0,8.741987979E0
3.215421104E1,-1.570683746E0,1.803449707E0,8.074508972E0,8.421233486E0
3.216425304E1,-1.728904724E0,2.044149170E0,7.728578339E0,8.179155244E0
3.217429504E1,-1.851050720E0,2.175426178E0,7.459887085E0,7.988040006E0
3.218433704E1,-1.885179749E0,2.219284973E0,7.358847198E0,7.914023033E0
3.219437904E1,-1.952240295E0,2.269879761E0,7.422165527E0,8.003257925E0
3.220442104E1,-1.923050995E0,2.322570190E0,7.530839539E0,8.112089840E0
3.221446304E1,-1.736239471E0,2.301763458E0,7.661817169E0,8.186335252E0
3.222450504E1,-1.549877014E0,2.169588318E0,7.990832977E0,8.423932805E0
3.223454704E1,-1.387015686E0,1.995799713E0,8.331524506E0,8.678786182E0
3.224458904E1,-1.239272919E0,1.850152588E0,8.550818481E0,8.836026181E0
3.225463004E1,-1.192719727E0,1.737736359E0,8.729696503E0,8.980529440E0
3.226467204E1,-1.383722534E0,1.717977448E0,8.811875610E0,9.083792508E0
3.227471404E1,-1.770667877E0,1.835932159E0,8.744515686E0,9.108922341E0
3.228475604E1,-2.169438629E0,1.982178040E0,8.681646423E0,9.165504807E0
3.229479804E1,-2.522554321E0,2.133213959E0,8.504864044E0,9.123957174E0
3.230484004E1,-2.810854797E0,2.326611786E0,8.281528473E0,9.049737065E0
3.231488204E1,-2.868185577E0,2.534379730E0,8.342451782E0,9.178565839E0
3.232492404E1,-2.896177368E0,2.710862732E0,8.598120117E0,9.469122961E0
3.233496604E1,-2.856509857E0,2.800975342E0,9.022787018E0,9.869944123E0
3.234500804E1,-2.491868134E0,2.781665497E0,9.407636719E0,1.012179324E1
3.235505004E1,-2.059267731E0,2.744692383E0,9.746082916E0,1.033247560E1
3.236509204E1,-1.625918884E0,2.796334991E0,1.016191818E1,1.066431820E1
3.237513404E1,-1.341210938E0,2.906954956E0,1.038121216E1,1.086364579E1
3.238517604E1,-1.210532684E0,3.045117645E0,1.041983185E1,1.092295869E1
3.239521804E1,-1.165027313E0,3.147654419E0,1.043315414E1,1.095973186E1
3.240526004E1,-1.093775482E0,3.193459167E0,1.037492523E1,1.091025205E1
3.241530104E1,-9.858499146E-1,3.229384460E0,1.034408936E1,1.088122275E1
3.242534304E1,-1.040935364E0,3.325185242E0,1.020203476E1,1.078062691E1
3.243538504E1,-1.248104553E0,3.574416962E0,1.010279114E1,1.078891145E1
3.244542704E1,-1.524878998E0,4.056414642E0,1.005429199E1,1.094844935E1
3.245546904E1,-1.614093475E0,4.335284729E0,1.031579819E1,1.130555986E1
3.246551104E1,-1.244212646E0,4.066892853E0,1.081710571E1,1.162314323E1
3.247555304E1,-5.866300964E-1,3.413501587E0,1.123009689E1,1.175207234E1
3.248559504E1,3.293151855E-2,2.636766815E0,1.160776154E1,1.190351845E1
3.249563704E1,3.468287659E-1,1.838476868E0,1.181178726E1,1.195903866E1
3.250567904E1,1.942959595E-1,1.315763855E0,1.173544601E1,1.181057486E1
3.251572104E1,-3.270698547E-1,1.139430542E0,1.147064667E1,1.153173931E1
3.252576304E1,-9.496252441E-1,1.253643036E0,1.071816147E1,1.083293101E1
3.253580504E1,-1.441652069E0,1.551224213E0,9.378896484E0,9.615006839E0
3.254584704E1,-1.970352631E0,1.976489868E0,8.684939575E0,9.122333973E0
3.255588904E1,-2.217339020E0,2.318528595E0,8.393795013E0,8.985986974E0
3.256593104E1,-2.200274506E0,2.531984711E0,8.188571777E0,8.849003460E0
3.257597304E1,-2.031575317E0,2.700384521E0,7.945477295E0,8.634233277E0
3.258601404E1,-1.760039978E0,2.760409698E0,7.849676514E0,8.504999929E0
3.259605604E1,-1.327289886E0,2.540966034E0,8.241860962E0,8.726194987E0
3.260609804E1,-9.119036865E-1,2.063309326E0,9.020242310E0,9.298042000E0
3.261614004E1,-8.837622070E-1,1.556014252E0,9.794731750E0,9.956856233E0
3.262618204E1,-9.309141541E-1,1.330732727E0,1.022778122E1,1.035591422E1
3.263622404E1,-1.046324158E0,1.329684906E0,1.034184402E1,1.047934130E1
3.264626604E1,-1.130748596E0,1.372346191E0,1.044348267E1,1.059378387E1
3.265630804E1,-1.188678131E0,1.516646118E0,1.032912048E1,1.050732607E1
3.266635004E1,-1.311722260E0,1.756297760E0,9.927655334E0,1.016678600E1
3.267639271E1,-1.423839111E0,1.990710297E0,9.461973724E0,9.773392045E0
3.268643471E1,-1.473685455E0,2.158810730E0,9.055568848E0,9.425260726E0
3.269647671E1,-1.538201294E0,2.333497467E0,8.599467316E0,9.042240417E0
3.270651871E1,-1.652713165E0,2.530487823E0,8.336913300E0,8.867860666E0
3.271656071E1,-1.879192200E0,2.654729462E0,8.284522247E0,8.900127005E0
3.272660271E1,-2.078278198E0,2.675386505E0,8.283923492E0,8.949878304E0
3.273664471E1,-2.186503143E0,2.594404907E0,8.299640808E0,8.966368850E0
3.274668671E1,-2.264041901E0,2.511926422E0,8.391699371E0,9.047445961E0
3.275672771E1,-2.349214783E0,2.398761749E0,8.661139069E0,9.289144094E0
3.276676971E1,-2.291135559E0,2.245779877E0,8.799152069E0,9.365783819E0
3.277681171E1,-2.133663025E0,2.095193024E0,8.969797211E0,9.455136895E0
3.278685371E1,-1.972448273E0,1.996548157E0,9.098529510E0,9.521554284E0
3.279689571E1,-1.798509979E0,1.931732941E0,9.100325775E0,9.475344823E0
3.280693771E1,-1.630110168E0,1.864373016E0,9.104217682E0,9.435037123E0
3.281697971E1,-1.562750244E0,1.820963287E0,9.121431885E0,9.431787490E0
3.282702171E1,-1.526974640E0,1.830543365E0,9.108858032E0,9.415616561E0
3.283706371E1,-1.494492188E0,1.900747375E0,9.188193054E0,9.501012529E0
3.284710571E1,-1.460363159E0,1.951342163E0,9.323361969E0,9.636673451E0
3.285714771E1,-1.344055023E0,1.931283875E0,9.406439209E0,9.696259067E0
3.286718971E1,-1.253792725E0,1.892813873E0,9.481133881E0,9.749186644E0
3.287723171E1,-1.167272644E0,1.835782471E0,9.512418823E0,9.758008740E0
3.288727371E1,-1.076112213E0,1.786534882E0,9.538165283E0,9.763519926E0
3.289731571E1,-9.636959839E-1,1.698368225E0,9.546098785E0,9.743775788E0
3.290735771E1,-8.443940735E-1,1.661694489E0,9.493707733E0,9.674953046E0
3.291739971E1,-7.562274170E-1,1.719923401E0,9.471553802E0,9.656104175E0
3.292744071E1,-7.658074951E-1,1.831591187E0,9.500743103E0,9.705941835E0
3.293748271E1,-8.241860962E-1,1.895657959E0,9.504784698E0,9.726959133E0
3.294752471E1,-9.163943481E-1,1.929786987E0,9.461674347E0,9.699852466E0
3.295756671E1,-9.675878906E-1,1.954635315E0,9.472601624E0,9.720442740E0
3.296760871E1,-9.720785522E-1,1.957180023E0,9.505383453E0,9.753348397E0
3.297765071E1,-8.936416626E-1,1.940714264E0,9.537416840E0,9.773806180E0
3.298769271E1,-7.934999084E-1,1.927841034E0,9.617200928E0,9.840567404E0
3.299773471E1,-7.929011536E-1,1.939516754E0,9.739047546E0,9.961900651E0
3.300777671E1,-7.810757446E-1,1.978735199E0,9.730066223E0,9.959902661E0
3.301781871E1,-7.768844604E-1,2.022743683E0,9.655072174E0,9.895224109E0
3.302786071E1,-8.361611938E-1,2.056573334E0,9.542506256E0,9.797350921E0
3.303790271E1,-8.921447754E-1,2.068698120E0,9.352551270E0,9.620064941E0
3.304794471E1,-9.328601074E-1,2.083068237E0,9.183403015E0,9.462784590E0
3.305798671E1,-9.765692139E-1,2.075284424E0,9.140292664E0,9.423663982E0
3.306802871E1,-1.015188904E0,2.032922516E0,9.109157410E0,9.388297566E0
3.307807071E1,-1.021475830E0,1.977687378E0,9.103469238E0,9.371649396E0
3.308811271E1,-1.103654938E0,1.919308777E0,9.150022430E0,9.414069836E0
3.309815471E1,-1.193917236E0,1.850302277E0,9.120683441E0,9.382746043E0
3.310819571E1,-1.195863190E0,1.714235229E0,8.928483124E0,9.169869251E0
3.311823771E1,-1.281335449E0,1.621577911E0,8.816515961E0,9.055511534E0
3.312827971E1,-1.391057281E0,1.551673279E0,8.713081055E0,8.958823125E0
3.313832171E1,-1.413360901E0,1.452279968E0,8.679401093E0,8.912839585E0
3.314836371E1,-1.380130005E0,1.256786499E0,8.765921173E0,8.962457540E0
3.315840571E1,-1.432670746E0,1.002165985E0,8.979526978E0,9.148157567E0
3.316844771E1,-1.506916351E0,8.168513489E-1,9.295519867E0,9.452234266E0
3.317848971E1,-1.488354950E0,7.186555481E-1,9.510472870E0,9.653018205E0
3.318853171E1,-1.452429657E0,6.349795532E-1,9.812095642E0,9.939314455E0
3.319857371E1,-1.449286194E0,5.827381897E-1,1.002779709E1,1.014873040E1
3.320861571E1,-1.457070007E0,6.496490479E-1,1.005294479E1,1.017874235E1
3.321865771E1,-1.422342224E0,7.800279236E-1,1.002570145E1,1.015609130E1
3.322869971E1,-1.350192261E0,8.866062927E-1,9.949659576E0,1.007992141E1
3.323874171E1,-1.339714050E0,1.017284546E0,9.864337006E0,1.000674004E1
3.324878371E1,-1.376537476E0,1.161584473E0,9.826316071E0,9.990026097E0
3.325882571E1,-1.424587555E0,1.294208679E0,9.872569885E0,1.005843238E1
3.326886771E1,-1.511107635E0,1.320853271E0,9.978848877E0,1.017867990E1
3.327890971E1,-1.626667328E0,1.273851013E0,1.009680359E1,1.030602667E1
3.328895171E1,-1.697919159E0,1.231938171E0,1.013991394E1,1.035463451E1
3.329899271E1,-1.707499237E0,1.208886108E0,1.009126511E1,1.030585226E1
3.330903471E1,-1.724863129E0,1.173260193E0,1.002929398E1,1.024394601E1
3.331907671E1,-1.750609589E0,1.120869141E0,9.924811249E0,1.014016074E1
3.332911871E1,-1.841021576E0,1.079704742E0,9.807754669E0,1.003728920E1
3.333916071E1,-2.017953644E0,1.065634003E0,9.680219879E0,9.945570353E0
3.334920271E1,-2.224973145E0,1.085542603E0,9.467661896E0,9.785986410E0
3.335924471E1,-2.412533112E0,1.129251709E0,9.294771423E0,9.668934856E0
3.336928671E1,-2.580034790E0,1.149609375E0,9.133107605E0,9.559907727E0
3.337932871E1,-2.678080902E0,1.186881866E0,8.966354370E0,9.432725829E0
